# Miriade.ephemcc.results
# Request:
# targetType: Planet, targetNumber: 8, targetName: Neptune, Diameter: 49244.00 km, Orbital period: 6.01823000E+04 d, Time_Scale: UTC, Planetary_Theory: INPOP13C, Coordinates: Ecliptic, frameType: Astrometric J2000, frameCentre: Heliocenter
# Nb rows: 3650
Target, Date, Longitude ("d:m:s"), Latitude ("d:m:s"), Distance (au), H
Neptune,   2009-09-22T00:00:00.00, 325  8 34.1898, -00 24 32.9108,   30.027220534,  -6.87
Neptune,   2009-09-23T00:00:00.00, 325  8 55.8199, -00 24 33.5604,   30.027193779,  -6.87
Neptune,   2009-09-24T00:00:00.00, 325  9 17.4501, -00 24 34.2100,   30.027167016,  -6.87
Neptune,   2009-09-25T00:00:00.00, 325  9 39.0803, -00 24 34.8596,   30.027140245,  -6.87
Neptune,   2009-09-26T00:00:00.00, 325 10  0.7105, -00 24 35.5092,   30.027113466,  -6.87
Neptune,   2009-09-27T00:00:00.00, 325 10 22.3407, -00 24 36.1587,   30.027086678,  -6.87
Neptune,   2009-09-28T00:00:00.00, 325 10 43.9710, -00 24 36.8082,   30.027059882,  -6.87
Neptune,   2009-09-29T00:00:00.00, 325 11  5.6014, -00 24 37.4578,   30.027033077,  -6.87
Neptune,   2009-09-30T00:00:00.00, 325 11 27.2317, -00 24 38.1073,   30.027006265,  -6.87
Neptune,   2009-10-01T00:00:00.00, 325 11 48.8621, -00 24 38.7568,   30.026979444,  -6.87
Neptune,   2009-10-02T00:00:00.00, 325 12 10.4925, -00 24 39.4062,   30.026952616,  -6.87
Neptune,   2009-10-03T00:00:00.00, 325 12 32.1230, -00 24 40.0557,   30.026925779,  -6.87
Neptune,   2009-10-04T00:00:00.00, 325 12 53.7534, -00 24 40.7051,   30.026898935,  -6.87
Neptune,   2009-10-05T00:00:00.00, 325 13 15.3839, -00 24 41.3546,   30.026872083,  -6.87
Neptune,   2009-10-06T00:00:00.00, 325 13 37.0145, -00 24 42.0040,   30.026845223,  -6.87
Neptune,   2009-10-07T00:00:00.00, 325 13 58.6451, -00 24 42.6534,   30.026818356,  -6.87
Neptune,   2009-10-08T00:00:00.00, 325 14 20.2757, -00 24 43.3027,   30.026791481,  -6.87
Neptune,   2009-10-09T00:00:00.00, 325 14 41.9063, -00 24 43.9521,   30.026764598,  -6.87
Neptune,   2009-10-10T00:00:00.00, 325 15  3.5370, -00 24 44.6015,   30.026737708,  -6.87
Neptune,   2009-10-11T00:00:00.00, 325 15 25.1677, -00 24 45.2508,   30.026710811,  -6.87
Neptune,   2009-10-12T00:00:00.00, 325 15 46.7984, -00 24 45.9001,   30.026683906,  -6.87
Neptune,   2009-10-13T00:00:00.00, 325 16  8.4292, -00 24 46.5494,   30.026656994,  -6.87
Neptune,   2009-10-14T00:00:00.00, 325 16 30.0600, -00 24 47.1987,   30.026630075,  -6.87
Neptune,   2009-10-15T00:00:00.00, 325 16 51.6908, -00 24 47.8480,   30.026603148,  -6.87
Neptune,   2009-10-16T00:00:00.00, 325 17 13.3217, -00 24 48.4973,   30.026576214,  -6.87
Neptune,   2009-10-17T00:00:00.00, 325 17 34.9526, -00 24 49.1465,   30.026549273,  -6.87
Neptune,   2009-10-18T00:00:00.00, 325 17 56.5835, -00 24 49.7958,   30.026522324,  -6.87
Neptune,   2009-10-19T00:00:00.00, 325 18 18.2145, -00 24 50.4450,   30.026495368,  -6.87
Neptune,   2009-10-20T00:00:00.00, 325 18 39.8455, -00 24 51.0942,   30.026468404,  -6.87
Neptune,   2009-10-21T00:00:00.00, 325 19  1.4766, -00 24 51.7434,   30.026441433,  -6.87
Neptune,   2009-10-22T00:00:00.00, 325 19 23.1077, -00 24 52.3926,   30.026414455,  -6.87
Neptune,   2009-10-23T00:00:00.00, 325 19 44.7388, -00 24 53.0417,   30.026387469,  -6.87
Neptune,   2009-10-24T00:00:00.00, 325 20  6.3700, -00 24 53.6909,   30.026360476,  -6.87
Neptune,   2009-10-25T00:00:00.00, 325 20 28.0012, -00 24 54.3400,   30.026333476,  -6.87
Neptune,   2009-10-26T00:00:00.00, 325 20 49.6324, -00 24 54.9891,   30.026306468,  -6.87
Neptune,   2009-10-27T00:00:00.00, 325 21 11.2637, -00 24 55.6382,   30.026279452,  -6.87
Neptune,   2009-10-28T00:00:00.00, 325 21 32.8950, -00 24 56.2873,   30.026252429,  -6.87
Neptune,   2009-10-29T00:00:00.00, 325 21 54.5264, -00 24 56.9364,   30.026225398,  -6.87
Neptune,   2009-10-30T00:00:00.00, 325 22 16.1578, -00 24 57.5854,   30.026198360,  -6.87
Neptune,   2009-10-31T00:00:00.00, 325 22 37.7892, -00 24 58.2344,   30.026171314,  -6.87
Neptune,   2009-11-01T00:00:00.00, 325 22 59.4207, -00 24 58.8835,   30.026144261,  -6.87
Neptune,   2009-11-02T00:00:00.00, 325 23 21.0522, -00 24 59.5325,   30.026117200,  -6.87
Neptune,   2009-11-03T00:00:00.00, 325 23 42.6838, -00 25  0.1815,   30.026090132,  -6.87
Neptune,   2009-11-04T00:00:00.00, 325 24  4.3154, -00 25  0.8304,   30.026063055,  -6.87
Neptune,   2009-11-05T00:00:00.00, 325 24 25.9470, -00 25  1.4794,   30.026035971,  -6.87
Neptune,   2009-11-06T00:00:00.00, 325 24 47.5787, -00 25  2.1284,   30.026008880,  -6.87
Neptune,   2009-11-07T00:00:00.00, 325 25  9.2104, -00 25  2.7773,   30.025981780,  -6.87
Neptune,   2009-11-08T00:00:00.00, 325 25 30.8421, -00 25  3.4262,   30.025954673,  -6.87
Neptune,   2009-11-09T00:00:00.00, 325 25 52.4739, -00 25  4.0751,   30.025927558,  -6.87
Neptune,   2009-11-10T00:00:00.00, 325 26 14.1057, -00 25  4.7240,   30.025900436,  -6.87
Neptune,   2009-11-11T00:00:00.00, 325 26 35.7376, -00 25  5.3729,   30.025873305,  -6.87
Neptune,   2009-11-12T00:00:00.00, 325 26 57.3695, -00 25  6.0217,   30.025846167,  -6.87
Neptune,   2009-11-13T00:00:00.00, 325 27 19.0015, -00 25  6.6706,   30.025819021,  -6.87
Neptune,   2009-11-14T00:00:00.00, 325 27 40.6335, -00 25  7.3194,   30.025791867,  -6.87
Neptune,   2009-11-15T00:00:00.00, 325 28  2.2655, -00 25  7.9682,   30.025764705,  -6.87
Neptune,   2009-11-16T00:00:00.00, 325 28 23.8976, -00 25  8.6170,   30.025737535,  -6.87
Neptune,   2009-11-17T00:00:00.00, 325 28 45.5297, -00 25  9.2657,   30.025710357,  -6.87
Neptune,   2009-11-18T00:00:00.00, 325 29  7.1618, -00 25  9.9145,   30.025683171,  -6.87
Neptune,   2009-11-19T00:00:00.00, 325 29 28.7940, -00 25 10.5633,   30.025655977,  -6.87
Neptune,   2009-11-20T00:00:00.00, 325 29 50.4262, -00 25 11.2120,   30.025628775,  -6.87
Neptune,   2009-11-21T00:00:00.00, 325 30 12.0585, -00 25 11.8607,   30.025601565,  -6.87
Neptune,   2009-11-22T00:00:00.00, 325 30 33.6908, -00 25 12.5094,   30.025574347,  -6.87
Neptune,   2009-11-23T00:00:00.00, 325 30 55.3232, -00 25 13.1581,   30.025547120,  -6.87
Neptune,   2009-11-24T00:00:00.00, 325 31 16.9556, -00 25 13.8067,   30.025519886,  -6.87
Neptune,   2009-11-25T00:00:00.00, 325 31 38.5880, -00 25 14.4554,   30.025492643,  -6.87
Neptune,   2009-11-26T00:00:00.00, 325 32  0.2205, -00 25 15.1040,   30.025465393,  -6.87
Neptune,   2009-11-27T00:00:00.00, 325 32 21.8530, -00 25 15.7526,   30.025438133,  -6.87
Neptune,   2009-11-28T00:00:00.00, 325 32 43.4855, -00 25 16.4013,   30.025410866,  -6.87
Neptune,   2009-11-29T00:00:00.00, 325 33  5.1181, -00 25 17.0498,   30.025383590,  -6.87
Neptune,   2009-11-30T00:00:00.00, 325 33 26.7508, -00 25 17.6984,   30.025356306,  -6.87
Neptune,   2009-12-01T00:00:00.00, 325 33 48.3834, -00 25 18.3470,   30.025329014,  -6.87
Neptune,   2009-12-02T00:00:00.00, 325 34 10.0161, -00 25 18.9955,   30.025301713,  -6.87
Neptune,   2009-12-03T00:00:00.00, 325 34 31.6489, -00 25 19.6440,   30.025274404,  -6.87
Neptune,   2009-12-04T00:00:00.00, 325 34 53.2817, -00 25 20.2925,   30.025247086,  -6.87
Neptune,   2009-12-05T00:00:00.00, 325 35 14.9145, -00 25 20.9410,   30.025219760,  -6.87
Neptune,   2009-12-06T00:00:00.00, 325 35 36.5474, -00 25 21.5895,   30.025192425,  -6.87
Neptune,   2009-12-07T00:00:00.00, 325 35 58.1803, -00 25 22.2380,   30.025165082,  -6.87
Neptune,   2009-12-08T00:00:00.00, 325 36 19.8132, -00 25 22.8864,   30.025137730,  -6.87
Neptune,   2009-12-09T00:00:00.00, 325 36 41.4462, -00 25 23.5348,   30.025110370,  -6.87
Neptune,   2009-12-10T00:00:00.00, 325 37  3.0792, -00 25 24.1832,   30.025083001,  -6.87
Neptune,   2009-12-11T00:00:00.00, 325 37 24.7123, -00 25 24.8316,   30.025055623,  -6.87
Neptune,   2009-12-12T00:00:00.00, 325 37 46.3454, -00 25 25.4800,   30.025028236,  -6.87
Neptune,   2009-12-13T00:00:00.00, 325 38  7.9785, -00 25 26.1284,   30.025000841,  -6.87
Neptune,   2009-12-14T00:00:00.00, 325 38 29.6117, -00 25 26.7767,   30.024973437,  -6.87
Neptune,   2009-12-15T00:00:00.00, 325 38 51.2449, -00 25 27.4250,   30.024946024,  -6.87
Neptune,   2009-12-16T00:00:00.00, 325 39 12.8781, -00 25 28.0733,   30.024918603,  -6.87
Neptune,   2009-12-17T00:00:00.00, 325 39 34.5114, -00 25 28.7216,   30.024891172,  -6.87
Neptune,   2009-12-18T00:00:00.00, 325 39 56.1448, -00 25 29.3699,   30.024863733,  -6.87
Neptune,   2009-12-19T00:00:00.00, 325 40 17.7781, -00 25 30.0182,   30.024836285,  -6.87
Neptune,   2009-12-20T00:00:00.00, 325 40 39.4115, -00 25 30.6664,   30.024808828,  -6.87
Neptune,   2009-12-21T00:00:00.00, 325 41  1.0449, -00 25 31.3147,   30.024781362,  -6.87
Neptune,   2009-12-22T00:00:00.00, 325 41 22.6784, -00 25 31.9629,   30.024753887,  -6.87
Neptune,   2009-12-23T00:00:00.00, 325 41 44.3119, -00 25 32.6111,   30.024726403,  -6.87
Neptune,   2009-12-24T00:00:00.00, 325 42  5.9454, -00 25 33.2593,   30.024698910,  -6.87
Neptune,   2009-12-25T00:00:00.00, 325 42 27.5790, -00 25 33.9074,   30.024671409,  -6.87
Neptune,   2009-12-26T00:00:00.00, 325 42 49.2126, -00 25 34.5556,   30.024643899,  -6.87
Neptune,   2009-12-27T00:00:00.00, 325 43 10.8462, -00 25 35.2037,   30.024616379,  -6.87
Neptune,   2009-12-28T00:00:00.00, 325 43 32.4799, -00 25 35.8518,   30.024588851,  -6.87
Neptune,   2009-12-29T00:00:00.00, 325 43 54.1136, -00 25 36.4999,   30.024561315,  -6.87
Neptune,   2009-12-30T00:00:00.00, 325 44 15.7473, -00 25 37.1480,   30.024533769,  -6.87
Neptune,   2009-12-31T00:00:00.00, 325 44 37.3811, -00 25 37.7961,   30.024506215,  -6.87
Neptune,   2010-01-01T00:00:00.00, 325 44 59.0149, -00 25 38.4441,   30.024478653,  -6.87
Neptune,   2010-01-02T00:00:00.00, 325 45 20.6487, -00 25 39.0921,   30.024451081,  -6.87
Neptune,   2010-01-03T00:00:00.00, 325 45 42.2826, -00 25 39.7402,   30.024423502,  -6.87
Neptune,   2010-01-04T00:00:00.00, 325 46  3.9165, -00 25 40.3882,   30.024395913,  -6.87
Neptune,   2010-01-05T00:00:00.00, 325 46 25.5504, -00 25 41.0361,   30.024368316,  -6.87
Neptune,   2010-01-06T00:00:00.00, 325 46 47.1843, -00 25 41.6841,   30.024340711,  -6.87
Neptune,   2010-01-07T00:00:00.00, 325 47  8.8183, -00 25 42.3321,   30.024313097,  -6.87
Neptune,   2010-01-08T00:00:00.00, 325 47 30.4523, -00 25 42.9800,   30.024285475,  -6.87
Neptune,   2010-01-09T00:00:00.00, 325 47 52.0864, -00 25 43.6279,   30.024257844,  -6.87
Neptune,   2010-01-10T00:00:00.00, 325 48 13.7205, -00 25 44.2758,   30.024230204,  -6.87
Neptune,   2010-01-11T00:00:00.00, 325 48 35.3546, -00 25 44.9237,   30.024202556,  -6.87
Neptune,   2010-01-12T00:00:00.00, 325 48 56.9888, -00 25 45.5716,   30.024174900,  -6.87
Neptune,   2010-01-13T00:00:00.00, 325 49 18.6230, -00 25 46.2194,   30.024147235,  -6.87
Neptune,   2010-01-14T00:00:00.00, 325 49 40.2572, -00 25 46.8673,   30.024119562,  -6.87
Neptune,   2010-01-15T00:00:00.00, 325 50  1.8914, -00 25 47.5151,   30.024091879,  -6.87
Neptune,   2010-01-16T00:00:00.00, 325 50 23.5257, -00 25 48.1629,   30.024064189,  -6.87
Neptune,   2010-01-17T00:00:00.00, 325 50 45.1600, -00 25 48.8107,   30.024036489,  -6.87
Neptune,   2010-01-18T00:00:00.00, 325 51  6.7944, -00 25 49.4584,   30.024008781,  -6.87
Neptune,   2010-01-19T00:00:00.00, 325 51 28.4288, -00 25 50.1062,   30.023981064,  -6.87
Neptune,   2010-01-20T00:00:00.00, 325 51 50.0632, -00 25 50.7539,   30.023953339,  -6.87
Neptune,   2010-01-21T00:00:00.00, 325 52 11.6977, -00 25 51.4017,   30.023925605,  -6.87
Neptune,   2010-01-22T00:00:00.00, 325 52 33.3321, -00 25 52.0494,   30.023897862,  -6.87
Neptune,   2010-01-23T00:00:00.00, 325 52 54.9667, -00 25 52.6970,   30.023870110,  -6.87
Neptune,   2010-01-24T00:00:00.00, 325 53 16.6012, -00 25 53.3447,   30.023842349,  -6.87
Neptune,   2010-01-25T00:00:00.00, 325 53 38.2358, -00 25 53.9924,   30.023814579,  -6.87
Neptune,   2010-01-26T00:00:00.00, 325 53 59.8704, -00 25 54.6400,   30.023786801,  -6.87
Neptune,   2010-01-27T00:00:00.00, 325 54 21.5051, -00 25 55.2876,   30.023759014,  -6.87
Neptune,   2010-01-28T00:00:00.00, 325 54 43.1397, -00 25 55.9352,   30.023731218,  -6.87
Neptune,   2010-01-29T00:00:00.00, 325 55  4.7744, -00 25 56.5828,   30.023703412,  -6.87
Neptune,   2010-01-30T00:00:00.00, 325 55 26.4092, -00 25 57.2304,   30.023675598,  -6.87
Neptune,   2010-01-31T00:00:00.00, 325 55 48.0440, -00 25 57.8779,   30.023647775,  -6.87
Neptune,   2010-02-01T00:00:00.00, 325 56  9.6788, -00 25 58.5255,   30.023619943,  -6.87
Neptune,   2010-02-02T00:00:00.00, 325 56 31.3136, -00 25 59.1730,   30.023592102,  -6.87
Neptune,   2010-02-03T00:00:00.00, 325 56 52.9485, -00 25 59.8205,   30.023564253,  -6.87
Neptune,   2010-02-04T00:00:00.00, 325 57 14.5833, -00 26  0.4680,   30.023536394,  -6.87
Neptune,   2010-02-05T00:00:00.00, 325 57 36.2183, -00 26  1.1154,   30.023508526,  -6.87
Neptune,   2010-02-06T00:00:00.00, 325 57 57.8532, -00 26  1.7629,   30.023480649,  -6.87
Neptune,   2010-02-07T00:00:00.00, 325 58 19.4882, -00 26  2.4103,   30.023452763,  -6.87
Neptune,   2010-02-08T00:00:00.00, 325 58 41.1232, -00 26  3.0577,   30.023424868,  -6.87
Neptune,   2010-02-09T00:00:00.00, 325 59  2.7582, -00 26  3.7051,   30.023396964,  -6.87
Neptune,   2010-02-10T00:00:00.00, 325 59 24.3933, -00 26  4.3525,   30.023369051,  -6.87
Neptune,   2010-02-11T00:00:00.00, 325 59 46.0284, -00 26  4.9999,   30.023341129,  -6.87
Neptune,   2010-02-12T00:00:00.00, 326  0  7.6635, -00 26  5.6472,   30.023313198,  -6.87
Neptune,   2010-02-13T00:00:00.00, 326  0 29.2987, -00 26  6.2945,   30.023285259,  -6.87
Neptune,   2010-02-14T00:00:00.00, 326  0 50.9338, -00 26  6.9419,   30.023257310,  -6.87
Neptune,   2010-02-15T00:00:00.00, 326  1 12.5690, -00 26  7.5892,   30.023229352,  -6.87
Neptune,   2010-02-16T00:00:00.00, 326  1 34.2043, -00 26  8.2364,   30.023201385,  -6.87
Neptune,   2010-02-17T00:00:00.00, 326  1 55.8395, -00 26  8.8837,   30.023173409,  -6.87
Neptune,   2010-02-18T00:00:00.00, 326  2 17.4748, -00 26  9.5309,   30.023145424,  -6.87
Neptune,   2010-02-19T00:00:00.00, 326  2 39.1101, -00 26 10.1782,   30.023117430,  -6.87
Neptune,   2010-02-20T00:00:00.00, 326  3  0.7454, -00 26 10.8254,   30.023089427,  -6.87
Neptune,   2010-02-21T00:00:00.00, 326  3 22.3808, -00 26 11.4725,   30.023061415,  -6.87
Neptune,   2010-02-22T00:00:00.00, 326  3 44.0162, -00 26 12.1197,   30.023033395,  -6.87
Neptune,   2010-02-23T00:00:00.00, 326  4  5.6516, -00 26 12.7669,   30.023005365,  -6.87
Neptune,   2010-02-24T00:00:00.00, 326  4 27.2870, -00 26 13.4140,   30.022977326,  -6.87
Neptune,   2010-02-25T00:00:00.00, 326  4 48.9225, -00 26 14.0611,   30.022949278,  -6.87
Neptune,   2010-02-26T00:00:00.00, 326  5 10.5580, -00 26 14.7082,   30.022921222,  -6.87
Neptune,   2010-02-27T00:00:00.00, 326  5 32.1935, -00 26 15.3553,   30.022893156,  -6.87
Neptune,   2010-02-28T00:00:00.00, 326  5 53.8290, -00 26 16.0024,   30.022865082,  -6.87
Neptune,   2010-03-01T00:00:00.00, 326  6 15.4646, -00 26 16.6494,   30.022836999,  -6.87
Neptune,   2010-03-02T00:00:00.00, 326  6 37.1001, -00 26 17.2965,   30.022808907,  -6.87
Neptune,   2010-03-03T00:00:00.00, 326  6 58.7357, -00 26 17.9435,   30.022780806,  -6.87
Neptune,   2010-03-04T00:00:00.00, 326  7 20.3713, -00 26 18.5905,   30.022752696,  -6.87
Neptune,   2010-03-05T00:00:00.00, 326  7 42.0070, -00 26 19.2375,   30.022724577,  -6.87
Neptune,   2010-03-06T00:00:00.00, 326  8  3.6427, -00 26 19.8844,   30.022696450,  -6.87
Neptune,   2010-03-07T00:00:00.00, 326  8 25.2783, -00 26 20.5314,   30.022668313,  -6.87
Neptune,   2010-03-08T00:00:00.00, 326  8 46.9140, -00 26 21.1783,   30.022640168,  -6.87
Neptune,   2010-03-09T00:00:00.00, 326  9  8.5498, -00 26 21.8252,   30.022612015,  -6.87
Neptune,   2010-03-10T00:00:00.00, 326  9 30.1855, -00 26 22.4721,   30.022583852,  -6.87
Neptune,   2010-03-11T00:00:00.00, 326  9 51.8213, -00 26 23.1190,   30.022555681,  -6.87
Neptune,   2010-03-12T00:00:00.00, 326 10 13.4571, -00 26 23.7658,   30.022527501,  -6.87
Neptune,   2010-03-13T00:00:00.00, 326 10 35.0929, -00 26 24.4126,   30.022499312,  -6.87
Neptune,   2010-03-14T00:00:00.00, 326 10 56.7287, -00 26 25.0595,   30.022471115,  -6.87
Neptune,   2010-03-15T00:00:00.00, 326 11 18.3646, -00 26 25.7063,   30.022442909,  -6.87
Neptune,   2010-03-16T00:00:00.00, 326 11 40.0004, -00 26 26.3531,   30.022414694,  -6.87
Neptune,   2010-03-17T00:00:00.00, 326 12  1.6363, -00 26 26.9998,   30.022386471,  -6.87
Neptune,   2010-03-18T00:00:00.00, 326 12 23.2722, -00 26 27.6466,   30.022358239,  -6.87
Neptune,   2010-03-19T00:00:00.00, 326 12 44.9082, -00 26 28.2933,   30.022329999,  -6.87
Neptune,   2010-03-20T00:00:00.00, 326 13  6.5441, -00 26 28.9400,   30.022301750,  -6.87
Neptune,   2010-03-21T00:00:00.00, 326 13 28.1801, -00 26 29.5867,   30.022273493,  -6.87
Neptune,   2010-03-22T00:00:00.00, 326 13 49.8160, -00 26 30.2334,   30.022245228,  -6.87
Neptune,   2010-03-23T00:00:00.00, 326 14 11.4520, -00 26 30.8801,   30.022216955,  -6.87
Neptune,   2010-03-24T00:00:00.00, 326 14 33.0880, -00 26 31.5267,   30.022188673,  -6.87
Neptune,   2010-03-25T00:00:00.00, 326 14 54.7241, -00 26 32.1733,   30.022160383,  -6.87
Neptune,   2010-03-26T00:00:00.00, 326 15 16.3601, -00 26 32.8199,   30.022132085,  -6.87
Neptune,   2010-03-27T00:00:00.00, 326 15 37.9961, -00 26 33.4665,   30.022103779,  -6.87
Neptune,   2010-03-28T00:00:00.00, 326 15 59.6322, -00 26 34.1131,   30.022075466,  -6.87
Neptune,   2010-03-29T00:00:00.00, 326 16 21.2683, -00 26 34.7597,   30.022047144,  -6.87
Neptune,   2010-03-30T00:00:00.00, 326 16 42.9044, -00 26 35.4062,   30.022018815,  -6.87
Neptune,   2010-03-31T00:00:00.00, 326 17  4.5405, -00 26 36.0527,   30.021990479,  -6.87
Neptune,   2010-04-01T00:00:00.00, 326 17 26.1767, -00 26 36.6992,   30.021962134,  -6.87
Neptune,   2010-04-02T00:00:00.00, 326 17 47.8128, -00 26 37.3457,   30.021933783,  -6.87
Neptune,   2010-04-03T00:00:00.00, 326 18  9.4490, -00 26 37.9922,   30.021905424,  -6.87
Neptune,   2010-04-04T00:00:00.00, 326 18 31.0852, -00 26 38.6386,   30.021877057,  -6.87
Neptune,   2010-04-05T00:00:00.00, 326 18 52.7214, -00 26 39.2851,   30.021848684,  -6.87
Neptune,   2010-04-06T00:00:00.00, 326 19 14.3576, -00 26 39.9315,   30.021820303,  -6.87
Neptune,   2010-04-07T00:00:00.00, 326 19 35.9938, -00 26 40.5779,   30.021791915,  -6.87
Neptune,   2010-04-08T00:00:00.00, 326 19 57.6301, -00 26 41.2243,   30.021763520,  -6.87
Neptune,   2010-04-09T00:00:00.00, 326 20 19.2663, -00 26 41.8707,   30.021735117,  -6.87
Neptune,   2010-04-10T00:00:00.00, 326 20 40.9026, -00 26 42.5170,   30.021706708,  -6.87
Neptune,   2010-04-11T00:00:00.00, 326 21  2.5389, -00 26 43.1634,   30.021678292,  -6.87
Neptune,   2010-04-12T00:00:00.00, 326 21 24.1753, -00 26 43.8097,   30.021649868,  -6.87
Neptune,   2010-04-13T00:00:00.00, 326 21 45.8116, -00 26 44.4560,   30.021621438,  -6.87
Neptune,   2010-04-14T00:00:00.00, 326 22  7.4480, -00 26 45.1023,   30.021593000,  -6.87
Neptune,   2010-04-15T00:00:00.00, 326 22 29.0844, -00 26 45.7485,   30.021564556,  -6.87
Neptune,   2010-04-16T00:00:00.00, 326 22 50.7208, -00 26 46.3948,   30.021536104,  -6.87
Neptune,   2010-04-17T00:00:00.00, 326 23 12.3572, -00 26 47.0410,   30.021507645,  -6.87
Neptune,   2010-04-18T00:00:00.00, 326 23 33.9936, -00 26 47.6872,   30.021479180,  -6.87
Neptune,   2010-04-19T00:00:00.00, 326 23 55.6301, -00 26 48.3334,   30.021450707,  -6.87
Neptune,   2010-04-20T00:00:00.00, 326 24 17.2666, -00 26 48.9796,   30.021422228,  -6.87
Neptune,   2010-04-21T00:00:00.00, 326 24 38.9031, -00 26 49.6258,   30.021393741,  -6.87
Neptune,   2010-04-22T00:00:00.00, 326 25  0.5396, -00 26 50.2719,   30.021365247,  -6.87
Neptune,   2010-04-23T00:00:00.00, 326 25 22.1762, -00 26 50.9181,   30.021336747,  -6.87
Neptune,   2010-04-24T00:00:00.00, 326 25 43.8128, -00 26 51.5642,   30.021308239,  -6.87
Neptune,   2010-04-25T00:00:00.00, 326 26  5.4494, -00 26 52.2103,   30.021279725,  -6.87
Neptune,   2010-04-26T00:00:00.00, 326 26 27.0860, -00 26 52.8564,   30.021251203,  -6.87
Neptune,   2010-04-27T00:00:00.00, 326 26 48.7226, -00 26 53.5024,   30.021222675,  -6.87
Neptune,   2010-04-28T00:00:00.00, 326 27 10.3593, -00 26 54.1485,   30.021194139,  -6.87
Neptune,   2010-04-29T00:00:00.00, 326 27 31.9960, -00 26 54.7945,   30.021165597,  -6.87
Neptune,   2010-04-30T00:00:00.00, 326 27 53.6327, -00 26 55.4405,   30.021137048,  -6.87
Neptune,   2010-05-01T00:00:00.00, 326 28 15.2694, -00 26 56.0865,   30.021108491,  -6.87
Neptune,   2010-05-02T00:00:00.00, 326 28 36.9061, -00 26 56.7325,   30.021079928,  -6.87
Neptune,   2010-05-03T00:00:00.00, 326 28 58.5429, -00 26 57.3785,   30.021051358,  -6.87
Neptune,   2010-05-04T00:00:00.00, 326 29 20.1797, -00 26 58.0244,   30.021022781,  -6.87
Neptune,   2010-05-05T00:00:00.00, 326 29 41.8165, -00 26 58.6703,   30.020994196,  -6.87
Neptune,   2010-05-06T00:00:00.00, 326 30  3.4534, -00 26 59.3162,   30.020965605,  -6.87
Neptune,   2010-05-07T00:00:00.00, 326 30 25.0902, -00 26 59.9621,   30.020937007,  -6.87
Neptune,   2010-05-08T00:00:00.00, 326 30 46.7271, -00 27  0.6080,   30.020908402,  -6.87
Neptune,   2010-05-09T00:00:00.00, 326 31  8.3640, -00 27  1.2539,   30.020879790,  -6.87
Neptune,   2010-05-10T00:00:00.00, 326 31 30.0010, -00 27  1.8997,   30.020851172,  -6.87
Neptune,   2010-05-11T00:00:00.00, 326 31 51.6379, -00 27  2.5455,   30.020822546,  -6.87
Neptune,   2010-05-12T00:00:00.00, 326 32 13.2749, -00 27  3.1913,   30.020793913,  -6.87
Neptune,   2010-05-13T00:00:00.00, 326 32 34.9119, -00 27  3.8371,   30.020765273,  -6.87
Neptune,   2010-05-14T00:00:00.00, 326 32 56.5489, -00 27  4.4829,   30.020736627,  -6.87
Neptune,   2010-05-15T00:00:00.00, 326 33 18.1860, -00 27  5.1287,   30.020707973,  -6.87
